Student,Period,Class,Is_new_sub,Average_grade,Perform_trend,Gender_М,Subject_3,Subject_4,Subject_5
27,2,11,0,4.44,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
11,1,8,1,3.5,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
16,3,8,0,4.03,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
25,4,8,0,3.94,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
70,2,10,0,4.19,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
66,2,10,0,4.25,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
43,1,11,0,4.44,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
11,2,8,0,3.5,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
9,3,9,0,4.15,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
44,1,11,0,4.31,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
4,3,8,0,3.86,2,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
9,3,9,0,4.15,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
16,3,9,0,4.03,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
1,4,8,0,3.96,1,True,0.0,0.4326923076923077,0.5673076923076923
18,3,8,0,3.39,-1,True,0.16891891891891891,0.668918918918919,0.16216216216216217
66,2,10,0,4.25,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
62,1,11,0,4.03,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
45,1,11,0,4.38,0,False,0.0,0.08854166666666667,0.9114583333333334
4,3,9,0,3.89,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
22,1,8,1,4.44,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
4,1,8,1,3.89,0,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
48,2,11,0,4.38,0,False,0.0,0.0,1.0
25,4,8,0,3.94,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
4,1,8,1,3.89,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
9,2,9,0,4.17,-1,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
14,3,8,0,4.11,1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
70,1,11,0,4.12,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
12,1,8,1,3.61,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
24,4,8,0,3.83,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
3,1,9,0,3.35,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
25,2,9,0,4.06,0,False,0.0,0.08854166666666667,0.9114583333333334
42,2,11,0,4.25,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
25,3,8,0,3.89,1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
6,2,9,0,4.29,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
34,1,11,0,3.88,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
5,1,9,0,3.44,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
9,2,8,0,4.0,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
7,2,8,0,3.44,1,True,0.0,0.4326923076923077,0.5673076923076923
11,4,8,0,3.56,1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
9,2,8,0,4.0,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
18,3,9,0,3.4,-1,True,0.40625,0.4322916666666667,0.14583333333333334
51,1,11,0,4.41,0,True,0.6554054054054054,0.2702702702702703,0.060810810810810814
7,1,9,0,3.69,-1,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
11,3,9,0,3.62,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
41,1,11,0,4.31,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
10,3,8,0,4.19,1,False,0.0,0.4326923076923077,0.5673076923076923
61,2,10,0,4.5,-1,False,0.16891891891891891,0.668918918918919,0.16216216216216217
6,3,8,0,4.25,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
28,2,11,0,5.0,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
48,2,11,0,4.38,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
18,3,8,0,3.39,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
53,1,11,0,4.22,0,False,0.0,0.08854166666666667,0.9114583333333334
21,1,8,1,4.11,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
9,1,9,0,4.15,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
20,3,8,0,3.39,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
38,1,11,0,3.94,0,False,0.40625,0.4322916666666667,0.14583333333333334
1,1,9,0,3.97,1,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
35,1,11,0,4.0,0,True,0.0,0.0,1.0
14,3,8,0,4.11,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
63,1,10,1,4.25,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
1,2,8,0,3.89,0,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
20,1,8,1,3.39,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
4,2,9,0,3.89,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
65,2,10,0,4.31,0,False,0.0,0.08854166666666667,0.9114583333333334
10,2,8,0,4.17,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
14,4,8,0,4.13,0,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
3,1,8,1,3.28,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
27,1,11,0,4.44,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
31,2,11,0,4.38,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
13,3,8,0,4.08,-1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
13,4,8,0,4.04,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
18,4,8,0,3.35,1,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
60,1,10,1,4.0,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
4,4,8,0,3.89,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
4,1,9,0,3.89,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
8,3,8,0,3.81,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
18,3,8,0,3.39,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
22,2,9,0,4.63,1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
63,1,10,1,4.25,0,True,0.0,0.0,1.0
25,2,8,0,3.83,1,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
54,1,11,0,4.94,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
24,2,9,0,3.92,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
39,1,11,0,4.25,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
9,2,9,0,4.17,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
28,2,11,0,5.0,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
11,2,8,0,3.5,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
23,4,8,0,4.0,1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
21,2,9,0,4.19,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
1,1,8,1,3.89,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
73,1,11,0,4.94,0,True,0.0,0.0,1.0
48,1,11,0,4.38,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
10,3,8,0,4.19,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
19,2,8,0,3.61,1,True,0.1346153846153846,0.33653846153846156,0.5288461538461539
72,1,10,1,4.38,0,False,0.40625,0.4322916666666667,0.14583333333333334
8,2,8,0,3.78,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
19,4,8,0,3.63,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
4,2,9,0,3.89,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
51,2,10,0,4.44,0,True,0.0,0.0,1.0
10,2,8,0,4.17,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
25,3,9,0,4.08,-1,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
51,2,10,0,4.44,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
23,4,8,0,4.0,1,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
11,2,8,0,3.5,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
15,1,9,0,3.74,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
10,1,9,0,4.24,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
58,1,11,0,3.84,0,True,0.0,0.0,1.0
58,1,11,0,3.84,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
27,2,11,0,4.44,1,True,0.40625,0.4322916666666667,0.14583333333333334
18,1,9,0,3.38,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
20,3,9,0,3.36,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
25,4,8,0,3.94,-1,False,0.4807692307692308,0.3942307692307692,0.125
54,1,11,0,4.94,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
64,2,10,0,4.31,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
61,2,10,0,4.5,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
4,1,8,1,3.89,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
10,2,9,0,4.22,1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
52,1,11,0,5.0,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
50,1,11,0,3.94,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
66,1,11,0,4.28,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
64,1,11,0,4.31,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
19,1,9,0,3.65,1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
7,1,9,1,3.69,0,True,0.0,0.08854166666666667,0.9114583333333334
19,1,8,1,3.61,0,True,0.0,0.4326923076923077,0.5673076923076923
64,2,10,0,4.31,0,False,0.40625,0.4322916666666667,0.14583333333333334
20,1,8,1,3.39,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
6,2,9,0,4.29,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
59,1,11,0,3.97,-1,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
17,2,8,0,3.61,1,True,0.1346153846153846,0.33653846153846156,0.5288461538461539
15,2,8,0,3.67,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
16,3,8,0,4.03,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
54,1,10,1,4.88,0,True,0.0,0.0,1.0
20,2,9,0,3.35,1,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
12,3,8,0,3.69,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
22,4,8,0,4.63,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
10,4,8,0,4.2,-1,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
58,1,10,1,3.88,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
9,3,9,0,4.15,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
3,2,8,0,3.28,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
21,1,8,1,4.11,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
25,3,8,0,3.89,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
39,1,11,0,4.25,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
55,2,10,0,4.38,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
16,3,8,0,4.03,-1,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
17,4,8,0,3.57,0,True,0.4807692307692308,0.3942307692307692,0.125
20,2,9,0,3.35,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
2,1,8,1,3.39,0,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
15,2,8,0,3.67,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
15,1,8,1,3.67,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
26,4,8,0,3.57,0,True,0.033783783783783786,0.5337837837837838,0.43243243243243246
67,1,10,1,4.44,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
23,2,8,0,4.0,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
12,2,9,0,3.74,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
12,4,8,0,3.72,1,True,0.25139664804469275,0.4245810055865922,0.3240223463687151
60,1,11,0,4.06,-1,True,0.0,0.08854166666666667,0.9114583333333334
33,2,11,0,4.12,-1,True,0.0,0.08854166666666667,0.9114583333333334
8,3,9,0,3.79,-1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
12,2,9,0,3.74,0,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
20,2,9,0,3.35,0,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
24,2,9,0,3.92,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
23,3,8,0,4.08,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
24,1,9,0,3.88,0,False,0.5363128491620112,0.35195530726256985,0.11173184357541899
13,3,9,0,4.04,-2,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
29,1,11,0,4.12,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
11,1,8,1,3.5,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
73,1,10,1,4.94,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
63,1,10,1,4.25,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
16,3,9,0,4.03,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
24,4,8,0,3.83,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
10,4,8,0,4.2,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
25,4,8,0,3.94,0,False,0.0111731843575419,0.26256983240223464,0.7262569832402235
3,4,8,0,3.33,1,True,0.16891891891891891,0.668918918918919,0.16216216216216217
16,2,9,0,4.03,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
21,3,8,0,4.06,0,False,0.1346153846153846,0.33653846153846156,0.5288461538461539
15,2,8,0,3.67,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
16,1,8,1,4.0,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
47,1,11,0,4.38,0,True,0.0,0.08854166666666667,0.9114583333333334
66,1,11,0,4.28,0,False,0.0,0.08854166666666667,0.9114583333333334
31,1,11,0,4.38,0,False,0.16891891891891891,0.668918918918919,0.16216216216216217
6,1,8,1,4.33,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
20,1,8,1,3.39,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
8,4,8,0,3.76,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
23,1,9,0,4.08,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
21,2,8,0,4.11,0,False,0.25675675675675674,0.5337837837837838,0.20945945945945946
17,2,8,0,3.61,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
10,3,8,0,4.19,-1,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
52,2,10,0,5.0,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
13,4,8,0,4.04,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
12,3,9,0,3.71,1,True,0.5363128491620112,0.35195530726256985,0.11173184357541899
13,3,9,0,4.04,-1,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
40,1,11,0,4.31,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
56,1,10,1,4.44,0,False,0.0,0.0,1.0
15,3,8,0,3.72,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
10,2,8,0,4.17,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
3,2,9,0,3.33,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
39,2,11,0,4.25,0,True,0.0,0.0,1.0
4,3,9,0,3.89,0,False,0.40625,0.4322916666666667,0.14583333333333334
9,4,8,0,4.04,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
7,3,9,0,3.73,1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
2,1,8,1,3.39,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
33,2,11,0,4.12,0,True,0.0,0.0,1.0
24,3,8,0,3.75,0,False,0.4807692307692308,0.3942307692307692,0.125
31,1,11,0,4.38,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
14,1,9,0,4.14,1,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
67,1,10,1,4.44,0,True,0.0,0.08854166666666667,0.9114583333333334
70,1,11,0,4.12,1,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
48,1,11,0,4.38,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
45,2,11,0,4.38,0,False,0.1858108108108108,0.6418918918918919,0.17229729729729729
23,2,8,0,4.0,1,False,0.17567567567567569,0.6148648648648649,0.20945945945945946
15,4,8,0,3.69,1,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
19,4,8,0,3.63,0,True,0.17567567567567569,0.6148648648648649,0.20945945945945946
61,2,10,0,4.5,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
6,1,8,1,4.33,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
28,1,11,0,5.0,0,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
29,1,11,0,4.12,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
22,4,8,0,4.63,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
23,4,8,0,4.0,0,False,0.25139664804469275,0.4245810055865922,0.3240223463687151
45,2,11,0,4.38,0,False,0.5405405405405406,0.38175675675675674,0.0777027027027027
69,1,11,0,4.34,0,False,0.27364864864864863,0.6182432432432432,0.10810810810810811
20,3,9,0,3.36,0,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
12,4,8,0,3.72,0,True,0.34797297297297297,0.3614864864864865,0.2905405405405405
59,2,10,0,4.0,0,True,0.0,0.0,1.0
45,1,11,0,4.38,0,False,0.0,0.0,1.0
3,1,8,1,3.28,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
11,3,8,0,3.58,-1,False,0.1891891891891892,0.5371621621621622,0.27364864864864863
17,1,9,0,3.58,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
60,1,11,0,4.06,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
49,2,11,0,4.94,0,True,0.16554054054054054,0.3581081081081081,0.47635135135135137
31,2,11,0,4.38,0,False,0.34797297297297297,0.3614864864864865,0.2905405405405405
8,4,8,0,3.76,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
18,2,9,0,3.38,-1,True,0.1891891891891892,0.5371621621621622,0.27364864864864863
20,1,8,1,3.39,0,True,0.0111731843575419,0.26256983240223464,0.7262569832402235
32,1,11,0,4.44,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
19,3,8,0,3.67,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
33,2,11,0,4.12,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
53,1,11,0,4.22,-1,False,0.40625,0.4322916666666667,0.14583333333333334
59,1,11,0,3.97,0,True,0.40625,0.4322916666666667,0.14583333333333334
12,4,8,0,3.72,-1,True,0.27364864864864863,0.6182432432432432,0.10810810810810811
48,1,11,0,4.38,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
58,2,10,0,3.88,0,True,0.25675675675675674,0.5337837837837838,0.20945945945945946
26,4,8,0,3.57,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
3,2,8,0,3.28,0,True,0.5405405405405406,0.38175675675675674,0.0777027027027027
8,2,8,0,3.78,0,False,0.6554054054054054,0.2702702702702703,0.060810810810810814
46,2,11,0,4.19,0,False,0.0,0.0,1.0
2,4,8,0,3.44,0,True,0.1858108108108108,0.6418918918918919,0.17229729729729729
16,4,8,0,4.04,0,False,0.4807692307692308,0.3942307692307692,0.125
25,2,8,0,3.83,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
62,1,11,0,4.03,0,False,0.7297297297297297,0.19594594594594594,0.0472972972972973
13,1,9,0,3.99,0,False,0.033783783783783786,0.5337837837837838,0.43243243243243246
36,1,11,0,4.0,0,True,0.7297297297297297,0.19594594594594594,0.0472972972972973
16,2,8,0,4.0,1,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
51,1,10,1,4.44,0,True,0.16891891891891891,0.668918918918919,0.16216216216216217
55,1,11,0,4.41,0,False,0.16554054054054054,0.3581081081081081,0.47635135135135137
